filename,class,split,source_file,window_id,duration_ms,sample_rate,mfcc_file
B0052.wav,Background,train,5-243449-A-14.wav,5,1000,16000,B0052_mfcc.npy
C0153.wav,Cough,train,2fce4a79-29e7-43a0-bdf1-2a68fc03f7fa.wav,2,1000,16000,C0153_mfcc.npy
H0042.wav,Human_Noise,train,1-34853-A-37.wav,7,1000,16000,H0042_mfcc.npy
C0154.wav,Cough,train,88673db4-f8ac-46e1-b84a-f50b77dc5726.wav,9,1000,16000,C0154_mfcc.npy
C0155.wav,Cough,train,f5e42cfd-29d1-44da-95e4-366c7891f003.wav,15,1000,16000,C0155_mfcc.npy
C0156.wav,Cough,train,096dad76-5bc7-4b7d-b534-29769e2e447a.wav,10,1000,16000,C0156_mfcc.npy
C0157.wav,Cough,train,508eae47-5923-4d9b-9ae6-f3e4e8e17460.wav,13,1000,16000,C0157_mfcc.npy
C0158.wav,Cough,train,a634a06d-637d-4edb-818b-5e63cdf3e539.wav,2,1000,16000,C0158_mfcc.npy
C0159.wav,Cough,train,8b78392d-602e-42af-9733-0814b3086789.wav,9,1000,16000,C0159_mfcc.npy
B0053.wav,Background,train,5-204352-A-13.wav,0,1000,16000,B0053_mfcc.npy
B0054.wav,Background,train,3-141240-B-44.wav,8,1000,16000,B0054_mfcc.npy
C0160.wav,Cough,train,7f6c5b33-f525-42cc-a9a9-997178f42fc8.wav,7,1000,16000,C0160_mfcc.npy
C0161.wav,Cough,train,de8c4a22-61e3-402d-a2b7-ab5d3c01f4c6.wav,3,1000,16000,C0161_mfcc.npy
C0162.wav,Cough,train,88673db4-f8ac-46e1-b84a-f50b77dc5726.wav,1,1000,16000,C0162_mfcc.npy
C0163.wav,Cough,train,d51abbbc-dfdf-489b-8ba0-d7b7fb678b70.wav,5,1000,16000,C0163_mfcc.npy
C0164.wav,Cough,train,d51abbbc-dfdf-489b-8ba0-d7b7fb678b70.wav,4,1000,16000,C0164_mfcc.npy
H0043.wav,Human_Noise,train,4-194680-A-36.wav,6,1000,16000,H0043_mfcc.npy
C0165.wav,Cough,train,d51abbbc-dfdf-489b-8ba0-d7b7fb678b70.wav,9,1000,16000,C0165_mfcc.npy
H0044.wav,Human_Noise,train,1-57163-A-38.wav,0,1000,16000,H0044_mfcc.npy
B0055.wav,Background,train,3-118658-B-41.wav,0,1000,16000,B0055_mfcc.npy
C0166.wav,Cough,train,e0b4c130-8d4d-4baa-b92c-f3e534602506.wav,1,1000,16000,C0166_mfcc.npy
B0056.wav,Background,train,2-135649-A-45.wav,7,1000,16000,B0056_mfcc.npy
B0057.wav,Background,train,1-50454-A-44.wav,3,1000,16000,B0057_mfcc.npy
H0045.wav,Human_Noise,train,4-218199-H-35.wav,0,1000,16000,H0045_mfcc.npy
C0167.wav,Cough,train,da3e4540-2376-4b40-981d-48e71be758cf.wav,0,1000,16000,C0167_mfcc.npy
H0046.wav,Human_Noise,train,3-150363-A-38.wav,1,1000,16000,H0046_mfcc.npy
C0168.wav,Cough,train,e70fbf9f-3dcb-4040-810e-dcf4c8685743.wav,6,1000,16000,C0168_mfcc.npy
B0058.wav,Background,train,4-216211-A-14.wav,0,1000,16000,B0058_mfcc.npy
B0059.wav,Background,train,3-154926-A-40.wav,0,1000,16000,B0059_mfcc.npy
C0169.wav,Cough,train,f68cf0fa-48ee-4b2d-b4f5-8e10b44dd311.wav,0,1000,16000,C0169_mfcc.npy
B0060.wav,Background,train,3-141240-B-44.wav,3,1000,16000,B0060_mfcc.npy
C0170.wav,Cough,train,e1dfd5a6-39de-47b9-aad5-2082dfd5fd98.wav,10,1000,16000,C0170_mfcc.npy
C0171.wav,Cough,train,b7eab8ca-c046-463e-9f22-8f29f4768d10.wav,1,1000,16000,C0171_mfcc.npy
H0047.wav,Human_Noise,train,1-57163-A-38.wav,5,1000,16000,H0047_mfcc.npy
H0048.wav,Human_Noise,train,2-122820-A-36.wav,2,1000,16000,H0048_mfcc.npy
B0061.wav,Background,train,5-177957-E-40.wav,2,1000,16000,B0061_mfcc.npy
C0172.wav,Cough,train,1a9b5175-9d39-4b44-b95f-b26904d6d850.wav,16,1000,16000,C0172_mfcc.npy
C0173.wav,Cough,train,f5946845-baca-4147-ae2b-b7c8dad8ac1d.wav,11,1000,16000,C0173_mfcc.npy
H0049.wav,Human_Noise,train,3-148932-A-34.wav,4,1000,16000,H0049_mfcc.npy
C0174.wav,Cough,train,54f17072-e759-4b29-b7cb-78a9b7c58474.wav,2,1000,16000,C0174_mfcc.npy
H0050.wav,Human_Noise,train,3-147342-A-34.wav,5,1000,16000,H0050_mfcc.npy
H0051.wav,Human_Noise,train,1-42139-A-38.wav,2,1000,16000,H0051_mfcc.npy
C0175.wav,Cough,train,6860a03d-9a2e-4b0b-9ca6-1b307707547c.wav,0,1000,16000,C0175_mfcc.npy
C0176.wav,Cough,train,b7eab8ca-c046-463e-9f22-8f29f4768d10.wav,7,1000,16000,C0176_mfcc.npy
B0062.wav,Background,train,4-234644-A-2.wav,8,1000,16000,B0062_mfcc.npy
C0177.wav,Cough,train,440c9632-c230-4604-b6d0-386f40a779f7.wav,7,1000,16000,C0177_mfcc.npy
H0052.wav,Human_Noise,train,3-152020-A-36.wav,3,1000,16000,H0052_mfcc.npy
B0063.wav,Background,train,3-129678-A-13.wav,7,1000,16000,B0063_mfcc.npy
H0053.wav,Human_Noise,train,1-67033-A-37.wav,7,1000,16000,H0053_mfcc.npy
C0178.wav,Cough,train,1c4d944f-3016-43fc-9715-ac6544d6face.wav,11,1000,16000,C0178_mfcc.npy
C0179.wav,Cough,train,440c9632-c230-4604-b6d0-386f40a779f7.wav,8,1000,16000,C0179_mfcc.npy
B0064.wav,Background,train,1-54918-A-14.wav,6,1000,16000,B0064_mfcc.npy
C0180.wav,Cough,train,1ca6d469-08a0-4d4d-878b-4b17c768ede2.wav,11,1000,16000,C0180_mfcc.npy
C0181.wav,Cough,train,541b31f6-7530-421c-9940-3917fd41817f.wav,9,1000,16000,C0181_mfcc.npy
B0065.wav,Background,train,3-153057-A-43.wav,0,1000,16000,B0065_mfcc.npy
H0054.wav,Human_Noise,train,4-218199-H-35.wav,6,1000,16000,H0054_mfcc.npy
C0182.wav,Cough,train,d5fb0a94-3660-4f83-b1ba-a9164e662200.wav,4,1000,16000,C0182_mfcc.npy
B0066.wav,Background,train,4-157611-A-41.wav,4,1000,16000,B0066_mfcc.npy
C0183.wav,Cough,train,3cbb5093-53f6-45a7-8bbc-ea87c51dc88c.wav,4,1000,16000,C0183_mfcc.npy
C0184.wav,Cough,train,66473f18-f709-4c0a-bc99-91e621b3af49.wav,7,1000,16000,C0184_mfcc.npy
C0185.wav,Cough,train,4a81c7e8-550d-43fe-b821-0126f7da1282.wav,3,1000,16000,C0185_mfcc.npy
C0186.wav,Cough,train,541b31f6-7530-421c-9940-3917fd41817f.wav,12,1000,16000,C0186_mfcc.npy
H0055.wav,Human_Noise,train,3-148297-A-37.wav,8,1000,16000,H0055_mfcc.npy
C0187.wav,Cough,train,31048a20-6304-4d1e-9510-9f8c30821c6f.wav,14,1000,16000,C0187_mfcc.npy
H0056.wav,Human_Noise,train,3-171937-A-34.wav,4,1000,16000,H0056_mfcc.npy
B0067.wav,Background,train,2-37806-A-40.wav,0,1000,16000,B0067_mfcc.npy
C0188.wav,Cough,train,54f17072-e759-4b29-b7cb-78a9b7c58474.wav,0,1000,16000,C0188_mfcc.npy
B0068.wav,Background,train,1-54918-A-14.wav,0,1000,16000,B0068_mfcc.npy
H0057.wav,Human_Noise,train,4-188003-A-34.wav,5,1000,16000,H0057_mfcc.npy
C0189.wav,Cough,train,f5e42cfd-29d1-44da-95e4-366c7891f003.wav,10,1000,16000,C0189_mfcc.npy
C0190.wav,Cough,train,1c4d944f-3016-43fc-9715-ac6544d6face.wav,12,1000,16000,C0190_mfcc.npy
H0058.wav,Human_Noise,train,1-42139-A-38.wav,5,1000,16000,H0058_mfcc.npy
C0191.wav,Cough,train,a6190e9d-5734-4262-bcc2-66fb75e2a302.wav,7,1000,16000,C0191_mfcc.npy
C0192.wav,Cough,train,541b31f6-7530-421c-9940-3917fd41817f.wav,1,1000,16000,C0192_mfcc.npy
B0069.wav,Background,train,3-118658-A-41.wav,8,1000,16000,B0069_mfcc.npy
H0059.wav,Human_Noise,train,4-209698-A-37.wav,3,1000,16000,H0059_mfcc.npy
H0060.wav,Human_Noise,train,5-219342-A-38.wav,8,1000,16000,H0060_mfcc.npy
H0061.wav,Human_Noise,train,3-152020-A-36.wav,8,1000,16000,H0061_mfcc.npy
C0193.wav,Cough,train,1c4d944f-3016-43fc-9715-ac6544d6face.wav,16,1000,16000,C0193_mfcc.npy
H0062.wav,Human_Noise,train,5-141683-A-35.wav,5,1000,16000,H0062_mfcc.npy
C0194.wav,Cough,train,07fb12c1-5a28-495f-b972-058c46674ae3.wav,4,1000,16000,C0194_mfcc.npy
B0070.wav,Background,train,2-50667-A-41.wav,6,1000,16000,B0070_mfcc.npy
B0071.wav,Background,train,1-24076-A-43.wav,4,1000,16000,B0071_mfcc.npy
C0195.wav,Cough,train,1f4c1d84-8432-4f55-899f-96fd543ecd35.wav,13,1000,16000,C0195_mfcc.npy
C0196.wav,Cough,train,b7eab8ca-c046-463e-9f22-8f29f4768d10.wav,14,1000,16000,C0196_mfcc.npy
C0197.wav,Cough,train,2b1401a8-1cb4-494d-b28e-8aca3f7056f3.wav,0,1000,16000,C0197_mfcc.npy
C0198.wav,Cough,train,805595b3-caed-43f1-b2c4-fa2e8e2fc944.wav,6,1000,16000,C0198_mfcc.npy
H0063.wav,Human_Noise,train,4-194680-A-36.wav,7,1000,16000,H0063_mfcc.npy
C0199.wav,Cough,train,b3cbb0b0-dc01-4888-b6d7-bb4543b96b17.wav,4,1000,16000,C0199_mfcc.npy
C0200.wav,Cough,train,f5e42cfd-29d1-44da-95e4-366c7891f003.wav,2,1000,16000,C0200_mfcc.npy
C0201.wav,Cough,train,b7eab8ca-c046-463e-9f22-8f29f4768d10.wav,4,1000,16000,C0201_mfcc.npy
H0064.wav,Human_Noise,train,2-85471-A-34.wav,6,1000,16000,H0064_mfcc.npy
B0072.wav,Background,train,5-177957-E-40.wav,1,1000,16000,B0072_mfcc.npy
C0202.wav,Cough,train,b3cbb0b0-dc01-4888-b6d7-bb4543b96b17.wav,9,1000,16000,C0202_mfcc.npy
C0203.wav,Cough,train,66473f18-f709-4c0a-bc99-91e621b3af49.wav,5,1000,16000,C0203_mfcc.npy
C0204.wav,Cough,train,de8c4a22-61e3-402d-a2b7-ab5d3c01f4c6.wav,7,1000,16000,C0204_mfcc.npy
C0205.wav,Cough,train,1f4c1d84-8432-4f55-899f-96fd543ecd35.wav,14,1000,16000,C0205_mfcc.npy
C0206.wav,Cough,train,99b6ed8e-c068-4a63-89bc-7567d43a3ace.wav,7,1000,16000,C0206_mfcc.npy
H0065.wav,Human_Noise,train,2-85471-A-34.wav,3,1000,16000,H0065_mfcc.npy
C0207.wav,Cough,train,6cf6ff1e-c88d-4f5f-9d62-b1cbd3749313.wav,2,1000,16000,C0207_mfcc.npy
C0208.wav,Cough,train,802009c2-f1f8-469a-8740-e734ddab4be9.wav,10,1000,16000,C0208_mfcc.npy
H0066.wav,Human_Noise,train,5-252248-A-34.wav,0,1000,16000,H0066_mfcc.npy
C0209.wav,Cough,train,1f3cf027-3ec6-4592-9447-2e1e713742ee.wav,6,1000,16000,C0209_mfcc.npy
C0210.wav,Cough,train,e23b7ef4-c268-4179-b234-c45702001252.wav,9,1000,16000,C0210_mfcc.npy
C0211.wav,Cough,train,f5e42cfd-29d1-44da-95e4-366c7891f003.wav,9,1000,16000,C0211_mfcc.npy
C0212.wav,Cough,train,8b78392d-602e-42af-9733-0814b3086789.wav,17,1000,16000,C0212_mfcc.npy
C0213.wav,Cough,train,1d8c0572-a5c7-4c78-9fd6-21a0ec13bf71.wav,2,1000,16000,C0213_mfcc.npy
B0073.wav,Background,train,2-138465-A-43.wav,3,1000,16000,B0073_mfcc.npy
H0067.wav,Human_Noise,train,4-218199-H-35.wav,7,1000,16000,H0067_mfcc.npy
C0214.wav,Cough,train,da3e4540-2376-4b40-981d-48e71be758cf.wav,17,1000,16000,C0214_mfcc.npy
H0068.wav,Human_Noise,train,1-57163-A-38.wav,2,1000,16000,H0068_mfcc.npy
B0074.wav,Background,train,2-37806-A-40.wav,2,1000,16000,B0074_mfcc.npy
C0215.wav,Cough,train,a6190e9d-5734-4262-bcc2-66fb75e2a302.wav,8,1000,16000,C0215_mfcc.npy
H0069.wav,Human_Noise,train,2-85471-A-34.wav,4,1000,16000,H0069_mfcc.npy
C0216.wav,Cough,train,096dad76-5bc7-4b7d-b534-29769e2e447a.wav,7,1000,16000,C0216_mfcc.npy
C0217.wav,Cough,train,99b6ed8e-c068-4a63-89bc-7567d43a3ace.wav,14,1000,16000,C0217_mfcc.npy
C0218.wav,Cough,train,805595b3-caed-43f1-b2c4-fa2e8e2fc944.wav,10,1000,16000,C0218_mfcc.npy
C0219.wav,Cough,train,e1dfd5a6-39de-47b9-aad5-2082dfd5fd98.wav,16,1000,16000,C0219_mfcc.npy
H0070.wav,Human_Noise,train,5-182007-A-36.wav,4,1000,16000,H0070_mfcc.npy
C0220.wav,Cough,train,802009c2-f1f8-469a-8740-e734ddab4be9.wav,15,1000,16000,C0220_mfcc.npy
H0071.wav,Human_Noise,train,5-252248-A-34.wav,4,1000,16000,H0071_mfcc.npy
C0221.wav,Cough,train,805595b3-caed-43f1-b2c4-fa2e8e2fc944.wav,9,1000,16000,C0221_mfcc.npy
H0072.wav,Human_Noise,train,3-148297-A-37.wav,0,1000,16000,H0072_mfcc.npy
B0075.wav,Background,train,3-154926-A-40.wav,8,1000,16000,B0075_mfcc.npy
C0222.wav,Cough,train,802009c2-f1f8-469a-8740-e734ddab4be9.wav,9,1000,16000,C0222_mfcc.npy
B0076.wav,Background,train,3-157492-A-45.wav,8,1000,16000,B0076_mfcc.npy
C0223.wav,Cough,train,1d8c0572-a5c7-4c78-9fd6-21a0ec13bf71.wav,4,1000,16000,C0223_mfcc.npy
C0224.wav,Cough,train,e1dfd5a6-39de-47b9-aad5-2082dfd5fd98.wav,5,1000,16000,C0224_mfcc.npy
H0073.wav,Human_Noise,train,3-150363-A-38.wav,8,1000,16000,H0073_mfcc.npy
C0225.wav,Cough,train,d5fb0a94-3660-4f83-b1ba-a9164e662200.wav,16,1000,16000,C0225_mfcc.npy
C0226.wav,Cough,train,31048a20-6304-4d1e-9510-9f8c30821c6f.wav,3,1000,16000,C0226_mfcc.npy
C0227.wav,Cough,train,66473f18-f709-4c0a-bc99-91e621b3af49.wav,17,1000,16000,C0227_mfcc.npy
H0074.wav,Human_Noise,train,5-252248-A-34.wav,7,1000,16000,H0074_mfcc.npy
C0228.wav,Cough,train,8b78392d-602e-42af-9733-0814b3086789.wav,15,1000,16000,C0228_mfcc.npy
C0229.wav,Cough,train,b7eab8ca-c046-463e-9f22-8f29f4768d10.wav,16,1000,16000,C0229_mfcc.npy
B0077.wav,Background,train,1-24076-A-43.wav,5,1000,16000,B0077_mfcc.npy
C0230.wav,Cough,train,88673db4-f8ac-46e1-b84a-f50b77dc5726.wav,7,1000,16000,C0230_mfcc.npy
B0078.wav,Background,train,4-191687-A-0.wav,6,1000,16000,B0078_mfcc.npy
C0231.wav,Cough,train,09f4330d-7f08-4332-b79a-46147ed270a3.wav,3,1000,16000,C0231_mfcc.npy
C0232.wav,Cough,train,b7eab8ca-c046-463e-9f22-8f29f4768d10.wav,13,1000,16000,C0232_mfcc.npy
H0075.wav,Human_Noise,train,3-148932-A-34.wav,6,1000,16000,H0075_mfcc.npy
C0233.wav,Cough,train,b444b09e-25d2-4d58-8ab2-20d95eb97e70.wav,1,1000,16000,C0233_mfcc.npy
H0076.wav,Human_Noise,train,3-148297-A-37.wav,6,1000,16000,H0076_mfcc.npy
B0079.wav,Background,train,3-163288-A-1.wav,1,1000,16000,B0079_mfcc.npy
C0234.wav,Cough,train,541b31f6-7530-421c-9940-3917fd41817f.wav,13,1000,16000,C0234_mfcc.npy
H0077.wav,Human_Noise,train,4-188003-A-34.wav,8,1000,16000,H0077_mfcc.npy
C0235.wav,Cough,train,c60aee38-23b4-4d74-8086-63cf1106ad7c.wav,8,1000,16000,C0235_mfcc.npy
C0236.wav,Cough,train,1c4d944f-3016-43fc-9715-ac6544d6face.wav,15,1000,16000,C0236_mfcc.npy
H0078.wav,Human_Noise,train,1-34853-A-37.wav,0,1000,16000,H0078_mfcc.npy
B0080.wav,Background,train,1-50454-A-44.wav,0,1000,16000,B0080_mfcc.npy
C0237.wav,Cough,train,41af176c-bf75-4700-80c1-14db0d4d0c3f.wav,4,1000,16000,C0237_mfcc.npy
H0079.wav,Human_Noise,train,1-67033-A-37.wav,8,1000,16000,H0079_mfcc.npy
B0081.wav,Background,train,3-118658-A-41.wav,4,1000,16000,B0081_mfcc.npy
C0238.wav,Cough,train,e8a4c9ee-66e8-473c-9f1b-40918a92a928.wav,1,1000,16000,C0238_mfcc.npy
C0239.wav,Cough,train,1c4d944f-3016-43fc-9715-ac6544d6face.wav,7,1000,16000,C0239_mfcc.npy
C0240.wav,Cough,train,e1dfd5a6-39de-47b9-aad5-2082dfd5fd98.wav,14,1000,16000,C0240_mfcc.npy
C0241.wav,Cough,train,42a87687-3854-4917-8b41-8aaa22b41e03.wav,0,1000,16000,C0241_mfcc.npy
B0082.wav,Background,train,4-216211-A-14.wav,2,1000,16000,B0082_mfcc.npy
C0242.wav,Cough,train,096dad76-5bc7-4b7d-b534-29769e2e447a.wav,8,1000,16000,C0242_mfcc.npy
B0083.wav,Background,train,3-154926-A-40.wav,7,1000,16000,B0083_mfcc.npy
H0080.wav,Human_Noise,train,3-148932-A-34.wav,8,1000,16000,H0080_mfcc.npy
C0243.wav,Cough,train,1a9b5175-9d39-4b44-b95f-b26904d6d850.wav,17,1000,16000,C0243_mfcc.npy
C0244.wav,Cough,train,e8a4c9ee-66e8-473c-9f1b-40918a92a928.wav,6,1000,16000,C0244_mfcc.npy
C0245.wav,Cough,train,88673db4-f8ac-46e1-b84a-f50b77dc5726.wav,14,1000,16000,C0245_mfcc.npy
C0246.wav,Cough,train,f5e42cfd-29d1-44da-95e4-366c7891f003.wav,4,1000,16000,C0246_mfcc.npy
H0081.wav,Human_Noise,train,3-151273-A-35.wav,7,1000,16000,H0081_mfcc.npy
C0247.wav,Cough,train,46d0cef1-31d0-4bd8-8660-143f32d82612.wav,0,1000,16000,C0247_mfcc.npy
C0248.wav,Cough,train,508eae47-5923-4d9b-9ae6-f3e4e8e17460.wav,14,1000,16000,C0248_mfcc.npy
B0084.wav,Background,train,1-39923-A-1.wav,5,1000,16000,B0084_mfcc.npy
C0249.wav,Cough,train,da3e4540-2376-4b40-981d-48e71be758cf.wav,2,1000,16000,C0249_mfcc.npy
C0250.wav,Cough,train,1a9b5175-9d39-4b44-b95f-b26904d6d850.wav,12,1000,16000,C0250_mfcc.npy
C0251.wav,Cough,train,e1dfd5a6-39de-47b9-aad5-2082dfd5fd98.wav,7,1000,16000,C0251_mfcc.npy
B0085.wav,Background,train,5-204352-A-13.wav,5,1000,16000,B0085_mfcc.npy
B0086.wav,Background,train,2-50667-A-41.wav,0,1000,16000,B0086_mfcc.npy
C0252.wav,Cough,train,0871ac97-ec59-4aa8-852e-c5d0c2d3193d.wav,0,1000,16000,C0252_mfcc.npy
C0253.wav,Cough,train,d51abbbc-dfdf-489b-8ba0-d7b7fb678b70.wav,1,1000,16000,C0253_mfcc.npy
H0082.wav,Human_Noise,train,2-102567-A-35.wav,5,1000,16000,H0082_mfcc.npy
H0083.wav,Human_Noise,train,2-59241-A-35.wav,5,1000,16000,H0083_mfcc.npy
C0254.wav,Cough,train,cea7b534-832b-4c2c-b4d3-57037184e2ab.wav,8,1000,16000,C0254_mfcc.npy
H0084.wav,Human_Noise,train,3-151273-A-35.wav,0,1000,16000,H0084_mfcc.npy
B0087.wav,Background,train,5-204352-A-13.wav,7,1000,16000,B0087_mfcc.npy
C0255.wav,Cough,train,096dad76-5bc7-4b7d-b534-29769e2e447a.wav,12,1000,16000,C0255_mfcc.npy
C0256.wav,Cough,train,0871ac97-ec59-4aa8-852e-c5d0c2d3193d.wav,12,1000,16000,C0256_mfcc.npy
C0257.wav,Cough,train,31048a20-6304-4d1e-9510-9f8c30821c6f.wav,10,1000,16000,C0257_mfcc.npy
B0088.wav,Background,train,5-200461-A-11.wav,7,1000,16000,B0088_mfcc.npy
C0258.wav,Cough,train,b3cbb0b0-dc01-4888-b6d7-bb4543b96b17.wav,11,1000,16000,C0258_mfcc.npy
C0259.wav,Cough,train,31048a20-6304-4d1e-9510-9f8c30821c6f.wav,7,1000,16000,C0259_mfcc.npy
C0260.wav,Cough,train,da3e4540-2376-4b40-981d-48e71be758cf.wav,13,1000,16000,C0260_mfcc.npy
C0261.wav,Cough,train,b3cbb0b0-dc01-4888-b6d7-bb4543b96b17.wav,10,1000,16000,C0261_mfcc.npy
B0089.wav,Background,train,2-37806-A-40.wav,8,1000,16000,B0089_mfcc.npy
C0262.wav,Cough,train,c2e033f0-5e2f-4793-be75-afa9ae7d3f8f.wav,1,1000,16000,C0262_mfcc.npy
B0090.wav,Background,train,4-191687-A-0.wav,0,1000,16000,B0090_mfcc.npy
C0263.wav,Cough,train,4a81c7e8-550d-43fe-b821-0126f7da1282.wav,5,1000,16000,C0263_mfcc.npy
H0085.wav,Human_Noise,train,3-150363-A-38.wav,7,1000,16000,H0085_mfcc.npy
C0264.wav,Cough,train,0871ac97-ec59-4aa8-852e-c5d0c2d3193d.wav,14,1000,16000,C0264_mfcc.npy
C0265.wav,Cough,train,096dad76-5bc7-4b7d-b534-29769e2e447a.wav,15,1000,16000,C0265_mfcc.npy
H0086.wav,Human_Noise,train,2-59241-A-35.wav,1,1000,16000,H0086_mfcc.npy
C0266.wav,Cough,train,6860a03d-9a2e-4b0b-9ca6-1b307707547c.wav,8,1000,16000,C0266_mfcc.npy
H0087.wav,Human_Noise,train,5-141683-A-35.wav,7,1000,16000,H0087_mfcc.npy
C0267.wav,Cough,train,b3cbb0b0-dc01-4888-b6d7-bb4543b96b17.wav,2,1000,16000,C0267_mfcc.npy
C0268.wav,Cough,train,e1dfd5a6-39de-47b9-aad5-2082dfd5fd98.wav,6,1000,16000,C0268_mfcc.npy
B0091.wav,Background,train,3-163288-A-1.wav,7,1000,16000,B0091_mfcc.npy
H0088.wav,Human_Noise,train,2-135728-A-38.wav,0,1000,16000,H0088_mfcc.npy
C0269.wav,Cough,train,b444b09e-25d2-4d58-8ab2-20d95eb97e70.wav,8,1000,16000,C0269_mfcc.npy
C0270.wav,Cough,train,096dad76-5bc7-4b7d-b534-29769e2e447a.wav,14,1000,16000,C0270_mfcc.npy
C0271.wav,Cough,train,1f4c1d84-8432-4f55-899f-96fd543ecd35.wav,6,1000,16000,C0271_mfcc.npy
B0092.wav,Background,train,4-149294-B-41.wav,3,1000,16000,B0092_mfcc.npy
C0272.wav,Cough,train,550f24b5-7af2-4745-8a27-ac3d168b84b1.wav,0,1000,16000,C0272_mfcc.npy
B0093.wav,Background,train,3-158476-A-12.wav,6,1000,16000,B0093_mfcc.npy
C0273.wav,Cough,train,440c9632-c230-4604-b6d0-386f40a779f7.wav,15,1000,16000,C0273_mfcc.npy
H0089.wav,Human_Noise,train,2-106073-A-36.wav,2,1000,16000,H0089_mfcc.npy
B0094.wav,Background,train,1-39923-A-1.wav,0,1000,16000,B0094_mfcc.npy
C0274.wav,Cough,train,1d8c0572-a5c7-4c78-9fd6-21a0ec13bf71.wav,17,1000,16000,C0274_mfcc.npy
C0275.wav,Cough,train,cea7b534-832b-4c2c-b4d3-57037184e2ab.wav,2,1000,16000,C0275_mfcc.npy
C0276.wav,Cough,train,41af176c-bf75-4700-80c1-14db0d4d0c3f.wav,3,1000,16000,C0276_mfcc.npy
B0095.wav,Background,train,5-243449-A-14.wav,1,1000,16000,B0095_mfcc.npy
C0277.wav,Cough,train,cea7b534-832b-4c2c-b4d3-57037184e2ab.wav,16,1000,16000,C0277_mfcc.npy
C0278.wav,Cough,train,0d675468-21ce-4630-8424-e0330eb18e94.wav,3,1000,16000,C0278_mfcc.npy
C0279.wav,Cough,train,ab499046-2683-4a2d-8749-b229018df945.wav,10,1000,16000,C0279_mfcc.npy
C0280.wav,Cough,train,1a9b5175-9d39-4b44-b95f-b26904d6d850.wav,11,1000,16000,C0280_mfcc.npy
B0096.wav,Background,train,4-149294-B-41.wav,0,1000,16000,B0096_mfcc.npy
C0281.wav,Cough,train,d51abbbc-dfdf-489b-8ba0-d7b7fb678b70.wav,14,1000,16000,C0281_mfcc.npy
C0282.wav,Cough,train,46d0cef1-31d0-4bd8-8660-143f32d82612.wav,14,1000,16000,C0282_mfcc.npy
C0283.wav,Cough,train,802009c2-f1f8-469a-8740-e734ddab4be9.wav,0,1000,16000,C0283_mfcc.npy
B0097.wav,Background,train,5-204352-A-13.wav,4,1000,16000,B0097_mfcc.npy
H0090.wav,Human_Noise,train,3-148932-A-34.wav,3,1000,16000,H0090_mfcc.npy
C0284.wav,Cough,train,99b6ed8e-c068-4a63-89bc-7567d43a3ace.wav,12,1000,16000,C0284_mfcc.npy
H0091.wav,Human_Noise,train,4-188003-A-34.wav,2,1000,16000,H0091_mfcc.npy
H0092.wav,Human_Noise,train,2-134700-A-38.wav,4,1000,16000,H0092_mfcc.npy
B0098.wav,Background,train,1-24076-A-43.wav,6,1000,16000,B0098_mfcc.npy
C0285.wav,Cough,train,e8a4c9ee-66e8-473c-9f1b-40918a92a928.wav,5,1000,16000,C0285_mfcc.npy
B0099.wav,Background,train,5-243449-A-14.wav,4,1000,16000,B0099_mfcc.npy
B0100.wav,Background,train,2-37806-A-40.wav,3,1000,16000,B0100_mfcc.npy
H0093.wav,Human_Noise,train,3-148932-A-34.wav,5,1000,16000,H0093_mfcc.npy
C0286.wav,Cough,train,1ca6d469-08a0-4d4d-878b-4b17c768ede2.wav,4,1000,16000,C0286_mfcc.npy
H0094.wav,Human_Noise,train,2-83688-A-34.wav,2,1000,16000,H0094_mfcc.npy
C0287.wav,Cough,train,673eec57-6746-4a49-8af6-2c12050ac718.wav,0,1000,16000,C0287_mfcc.npy
C0288.wav,Cough,train,43517c5a-e8ee-49a1-9b28-c2d224300996.wav,2,1000,16000,C0288_mfcc.npy
C0289.wav,Cough,train,d5fb0a94-3660-4f83-b1ba-a9164e662200.wav,17,1000,16000,C0289_mfcc.npy
C0290.wav,Cough,train,802009c2-f1f8-469a-8740-e734ddab4be9.wav,4,1000,16000,C0290_mfcc.npy
H0095.wav,Human_Noise,train,2-134700-A-38.wav,8,1000,16000,H0095_mfcc.npy
C0291.wav,Cough,train,43517c5a-e8ee-49a1-9b28-c2d224300996.wav,10,1000,16000,C0291_mfcc.npy
C0292.wav,Cough,train,730f4634-9df3-4d03-9f7c-55ad5a5ceb25.wav,9,1000,16000,C0292_mfcc.npy
C0293.wav,Cough,train,1ca6d469-08a0-4d4d-878b-4b17c768ede2.wav,7,1000,16000,C0293_mfcc.npy
H0096.wav,Human_Noise,train,2-59241-A-35.wav,7,1000,16000,H0096_mfcc.npy
C0294.wav,Cough,train,4a81c7e8-550d-43fe-b821-0126f7da1282.wav,4,1000,16000,C0294_mfcc.npy
C0295.wav,Cough,train,41af176c-bf75-4700-80c1-14db0d4d0c3f.wav,2,1000,16000,C0295_mfcc.npy
C0296.wav,Cough,train,550f24b5-7af2-4745-8a27-ac3d168b84b1.wav,15,1000,16000,C0296_mfcc.npy
B0101.wav,Background,train,4-181563-A-12.wav,7,1000,16000,B0101_mfcc.npy
C0297.wav,Cough,train,66473f18-f709-4c0a-bc99-91e621b3af49.wav,4,1000,16000,C0297_mfcc.npy
